"Neighbourhoods_ID","Click_ID","Browser_ID","Entr_Time","Duration","Attributes__what_they_search_for_"
"L2","19131","B9","2023-4-28 16:52","0:01:02","Instagram"
"L3","19132","B9","2023-4-29 9:56","0:00:07","Website"
"L1","19133","B9","2023-4-29 9:57","0:00:11","Location"
"L3","19134","B9","2023-4-29 9:57","0:00:17","Speciality Offerings"
"L3","19135","B9","2023-4-29 9:58","0:00:50","Accessability"
"L3","19136","B9","2023-4-29 9:59","0:22:32","Website"
"L5","19137","B9","2023-4-29 10:33","2:17:44","Ambience"
"L2","19138","B5","2023-4-29 10:49","0:18:39","Location"
"L6","19139","B9","2023-4-29 12:51","0:03:22","Speciality Offerings"
"L3","19140","B9","2023-4-29 12:55","0:26:00","Location"
"L2","19141","B9","2023-4-29 12:55","0:00:07","Speciality Offerings"
"L2","19142","B9","2023-4-29 13:23","0:34:43","Accessability"
"L1","19143","B9","2023-4-29 18:01","0:36:20","Speciality Offerings"
"L5","19144","B9","2023-4-29 18:01","0:00:16","Menu"
"L3","19145","B9","2023-4-29 18:38","0:00:23","Instagram"
"L1","19146","B9","2023-4-29 18:39","0:07:42","Instagram"
"L1","19147","B9","2023-4-29 18:39","0:00:24","Ratings"
"L2","19148","B5","2023-4-30 9:03","0:06:59","Instagram"
"L1","19149","B5","2023-4-30 9:10","0:15:48","Website"
"L1","19150","B9","2023-4-30 14:41","0:15:22","Location"
"L2","19151","B5","2023-4-30 16:41","0:22:40","Menu"
"L4","19152","B5","2023-4-30 17:05","0:47:17","Instagram"
"L3","19153","B5","2023-4-30 17:53","0:17:03","Ambience"
"L2","19154","B5","2023-5-1 0:43","0:27:25","Speciality Offerings"
"L6","19155","B9","2023-5-1 12:06","0:01:05","Accessability"
"L2","19156","B9","2023-5-1 12:06","0:00:14","Speciality Offerings"
"L5","19157","B9","2023-5-1 12:08","0:01:06","Website"
"L7","19158","B9","2023-5-1 12:08","0:00:16","Speciality Offerings"
"L3","19159","B9","2023-5-1 12:10","0:03:39","Careers"
"L3","19160","B9","2023-5-1 12:15","0:08:15","Speciality Offerings"
"L3","19161","B9","2023-5-1 12:24","0:02:51","Accessability"
"L2","19162","B9","2023-5-1 12:27","0:12:14","Website"
"L2","19163","B5","2023-5-1 15:06","0:05:38","Instagram"
"L7","19164","B5","2023-5-1 15:13","0:06:39","Menu"
"L4","19165","B9","2023-5-1 20:19","0:18:55","Speciality Offerings"
"L2","19166","B9","2023-5-1 20:38","0:45:16","Ambience"
"L1","19167","B9","2023-5-1 21:23","0:46:11","Location"
"L2","19168","B9","2023-5-1 22:10","0:26:41","Website"
"L7","19169","B9","2023-5-1 22:10","0:00:10","Accessability"
"L2","19170","B9","2023-5-2 9:10","0:00:03","Instagram"
"L2","19171","B9","2023-5-2 9:11","0:00:07","Website"
"L1","19172","B9","2023-5-2 9:24","0:26:19","Speciality Offerings"
"L2","19173","B9","2023-5-2 9:51","0:00:40","Speciality Offerings"
"L7","19174","B9","2023-5-2 9:51","0:00:05","Website"
"L5","19175","B9","2023-5-2 9:52","0:53:55","Instagram"
"L2","19176","B9","2023-5-2 10:47","0:02:40","Speciality Offerings"
"L2","19177","B9","2023-5-2 11:22","0:00:10","Location"
"L2","19178","B9","2023-5-2 11:23","0:04:07","Instagram"
"L2","19179","B9","2023-5-2 11:30","0:09:50","Instagram"
"L2","19180","B5","2023-5-2 15:49","1:04:12","Speciality Offerings"
"L7","19181","B9","2023-5-4 10:08","0:42:40","Location"
"L6","19182","B9","2023-5-4 10:52","0:19:36","Website"
"L3","19183","B9","2023-5-4 13:18","0:00:06","Website"
"L4","19184","B9","2023-5-4 13:19","0:20:29","Menu"
"L2","19185","B9","2023-5-4 14:51","0:17:20","Location"
"L5","19186","B9","2023-5-4 15:09","0:00:11","Location"
"L5","19187","B9","2023-5-5 20:58","0:00:49","Menu"
"L1","19188","B9","2023-5-5 20:58","0:00:07","Location"
"L6","19189","B9","2023-5-5 20:59","0:35:44","Speciality Offerings"
"L2","19190","B9","2023-5-5 21:39","0:09:48","Website"
"L3","19191","B9","2023-5-5 21:51","0:00:19","Speciality Offerings"
"L1","19192","B9","2023-5-5 21:51","0:00:04","Speciality Offerings"
"L4","19193","B9","2023-5-5 21:52","0:00:15","Speciality Offerings"
"L3","19194","B9","2023-5-5 21:52","0:00:24","Instagram"
"L3","19195","B9","2023-5-5 21:53","0:00:10","Location"
"L4","19196","B9","2023-5-5 21:53","0:00:01","Instagram"
"L7","19197","B9","2023-5-5 21:53","0:00:09","Offers"
"L1","19198","B9","2023-5-6 11:23","0:28:14","Accessability"
"L3","19199","B5","2023-5-7 10:20","0:10:07","Speciality Offerings"
"L3","19200","B9","2023-5-7 11:00","0:00:08","Instagram"
"L2","19201","B9","2023-5-7 11:00","0:00:04","Menu"
"L7","19202","B9","2023-5-7 11:01","0:00:04","Location"
"L5","19203","B5","2023-5-7 14:09","0:00:05","Instagram"
"L1","19204","B5","2023-5-7 14:30","0:00:04","Instagram"
"L5","19205","B5","2023-5-7 14:31","0:25:06","Ratings"
"L4","19206","B5","2023-5-7 15:52","0:03:52","Accessability"
"L4","19207","B9","2023-5-7 18:11","0:16:10","Website"
"L2","19208","B9","2023-5-7 18:28","0:05:08","Instagram"
"L5","19209","B9","2023-5-7 18:34","0:22:32","Website"
"L4","19210","B5","2023-5-7 18:43","0:40:36","Website"
"L2","19211","B9","2023-5-7 18:58","0:11:59","Website"
"L5","19212","B5","2023-5-7 19:32","0:03:14","Instagram"
"L4","19213","B5","2023-5-7 23:39","0:37:53","Offers"
"L3","19214","B5","2023-5-8 1:13","0:14:51","Instagram"
"L6","19215","B5","2023-5-8 1:13","0:00:25","Instagram"
"L4","19216","B5","2023-5-8 1:31","0:00:14","Website"
"L3","19217","B5","2023-5-8 1:33","0:00:13","Accessability"
"L6","19218","B5","2023-5-8 1:34","0:02:12","Instagram"
"L2","19219","B5","2023-5-8 1:36","0:07:35","Instagram"
"L2","19220","B5","2023-5-8 3:18","0:06:42","Location"
"L7","19221","B9","2023-5-8 4:35","0:00:06","Menu"
"L3","19222","B9","2023-5-8 5:12","0:17:56","Accessability"
"L7","19223","B9","2023-5-8 5:34","0:01:34","Ambience"
"L7","19224","B9","2023-5-8 5:45","0:19:04","Pet Friendly"
"L3","19225","B5","2023-5-8 7:39","0:00:26","Location"
"L3","19226","B5","2023-5-8 7:40","0:21:49","Location"
"L6","19227","B9","2023-5-8 14:16","0:00:17","Instagram"
"L2","19228","B9","2023-5-8 14:17","0:00:52","Website"
"L4","19229","B9","2023-5-8 14:17","0:00:05","Speciality Offerings"
"L1","19230","B9","2023-5-8 14:17","0:00:11","Instagram"
"L1","19231","B9","2023-5-8 15:37","0:01:52","Location"
"L3","19232","B9","2023-5-8 15:37","0:00:20","Instagram"
"L2","19233","B9","2023-5-8 15:37","0:00:08","Speciality Offerings"
"L1","19234","B9","2023-5-8 17:15","0:00:08","Website"
"L2","19235","B9","2023-5-8 17:20","0:00:13","WiFi"
"L7","19236","B9","2023-5-8 17:21","0:02:48","Ambience"
"L7","19237","B9","2023-5-8 17:21","0:00:09","Speciality Offerings"
"L4","19238","B9","2023-5-8 17:40","0:19:18","Instagram"
"L2","19239","B9","2023-5-9 17:11","1:03:01","Instagram"
"L5","19240","B9","2023-5-10 8:28","0:34:16","Website"
"L2","19241","B9","2023-5-10 11:01","0:00:15","Instagram"
"L7","19242","B9","2023-5-10 11:04","0:00:25","Website"
"L2","19243","B9","2023-5-10 18:27","0:00:04","Menu"
"L3","19244","B9","2023-5-10 18:27","0:00:19","Speciality Offerings"
"L2","19245","B9","2023-5-10 18:28","0:00:07","Website"
"L4","19246","B9","2023-5-10 18:28","0:00:20","Website"
"L7","19247","B9","2023-5-10 18:29","0:00:09","Speciality Offerings"
"L1","19248","B9","2023-5-10 18:30","0:00:31","Location"
"L1","19249","B9","2023-5-10 18:30","0:00:07","Instagram"
"L2","19250","B9","2023-5-10 18:32","0:00:09","Instagram"
"L2","19251","B9","2023-5-10 18:33","0:00:07","Website"
"L1","19252","B9","2023-5-10 18:34","0:00:19","Instagram"
"L2","19253","B9","2023-5-10 18:34","0:00:04","Speciality Offerings"
"L2","19254","B9","2023-5-10 18:34","0:00:09","Location"
"L1","19255","B9","2023-5-10 18:34","1:11:22","Offers"
"L2","19256","B2","2023-5-11 7:56","0:00:04","Quiet"
"L3","19257","B2","2023-5-11 7:57","0:00:56","Instagram"
"L1","19258","B2","2023-5-11 7:58","0:00:06","Accessability"
"L2","19259","B9","2023-5-11 18:01","0:00:04","Accessability"
"L4","19260","B9","2023-5-11 18:02","0:00:08","Menu"
"L4","19261","B9","2023-5-11 18:02","0:00:08","Instagram"
"L7","19262","B9","2023-5-11 18:03","0:00:09","Instagram"
"L4","19263","B9","2023-5-11 18:03","0:00:06","Pet Friendly"
"L3","19264","B9","2023-5-11 18:03","0:00:06","Ambience"
"L5","19265","B9","2023-5-12 3:07","0:00:07","Instagram"
"L3","19266","B9","2023-5-12 3:12","0:06:11","Instagram"
"L3","19267","B9","2023-5-12 3:21","0:02:32","Speciality Offerings"
"L1","19268","B2","2023-5-12 8:12","0:01:15","Ratings"
"L3","19269","B2","2023-5-12 8:13","0:00:01","Location"
"L7","19270","B2","2023-5-12 8:13","0:00:08","Speciality Offerings"
"L3","19271","B2","2023-5-12 8:14","0:18:36","Careers"
"L2","19272","B2","2023-5-12 14:53","0:00:15","Ambience"
"L7","19273","B2","2023-5-12 14:53","0:00:07","Website"
"L2","19274","B2","2023-5-12 14:54","0:00:23","Speciality Offerings"
"L3","19275","B2","2023-5-12 14:54","0:00:08","Website"
"L3","19276","B5","2023-5-13 17:47","0:11:07","Instagram"
"L1","19277","B5","2023-5-13 17:59","0:36:31","Offers"
"L4","19278","B5","2023-5-13 18:35","0:01:22","Location"
"L1","19279","B9","2023-5-13 19:07","0:00:05","Website"
"L3","19280","B9","2023-5-13 19:07","0:00:10","Website"
"L7","19281","B9","2023-5-13 19:08","0:01:04","Offers"
"L7","19282","B9","2023-5-13 19:12","0:00:19","Website"
"L5","19283","B2","2023-5-14 3:54","0:12:54","Menu"
"L6","19284","B2","2023-5-14 7:58","0:24:35","Instagram"
"L2","19285","B2","2023-5-14 14:51","0:18:10","Speciality Offerings"
"L5","19286","B2","2023-5-14 15:16","1:03:42","Website"
"L2","19287","B5","2023-5-14 17:27","0:16:32","Location"
"L2","19288","B5","2023-5-14 17:43","0:11:31","Location"
"L1","19289","B9","2023-5-14 19:00","0:00:05","Ambience"
"L1","19290","B9","2023-5-14 19:01","0:00:05","Website"
"L2","19291","B9","2023-5-14 19:01","0:00:06","Menu"
"L1","19292","B9","2023-5-14 19:01","0:00:26","Instagram"
"L2","19293","B2","2023-5-15 3:35","0:00:31","Menu"
"L5","19294","B2","2023-5-15 3:36","0:00:54","Location"
"L7","19295","B2","2023-5-15 3:37","0:00:59","Instagram"
"L2","19296","B2","2023-5-15 3:39","0:00:32","Careers"
"L1","19297","B2","2023-5-15 3:40","0:00:45","Menu"
"L5","19298","B2","2023-5-15 3:40","0:00:09","Instagram"
"L2","19299","B2","2023-5-15 3:45","0:00:04","Menu"
"L1","19300","B2","2023-5-15 3:46","0:01:23","Location"
"L5","19301","B2","2023-5-15 3:48","0:00:17","Location"
"L6","19302","B2","2023-5-15 3:48","0:00:28","Location"
"L1","19303","B2","2023-5-15 3:49","0:00:43","Speciality Offerings"
"L7","19304","B2","2023-5-15 3:50","0:00:11","Website"
"L2","19305","B9","2023-5-15 11:34","0:00:04","Location"
"L7","19306","B9","2023-5-15 11:35","0:00:06","Speciality Offerings"
"L1","19307","B2","2023-5-15 11:39","0:00:31","Speciality Offerings"
"L6","19308","B2","2023-5-15 11:39","0:00:20","Instagram"
"L1","19309","B2","2023-5-15 11:43","0:00:34","Ratings"
"L2","19310","B2","2023-5-15 11:44","0:04:26","Instagram"
"L1","19311","B2","2023-5-15 11:58","0:13:42","Menu"
"L4","19312","B9","2023-5-15 16:49","0:03:56","Speciality Offerings"
"L3","19313","B9","2023-5-15 17:04","0:20:05","Website"
"L7","19314","B9","2023-5-15 17:42","0:00:58","Location"
"L1","19315","B9","2023-5-15 17:43","0:01:26","Location"
"L1","19316","B9","2023-5-15 17:45","0:00:05","Speciality Offerings"
"L3","19317","B9","2023-5-15 17:46","0:22:11","Speciality Offerings"
"L1","19318","B9","2023-5-15 17:46","0:00:11","Website"
"L6","19319","B5","2023-5-15 21:04","0:00:05","Website"
"L5","19320","B5","2023-5-15 21:05","0:40:10","Website"
"L5","19321","B2","2023-5-16 3:51","0:00:21","Instagram"
"L7","19322","B2","2023-5-16 3:51","0:00:33","Instagram"
"L1","19323","B2","2023-5-16 3:52","0:01:13","Instagram"
"L6","19324","B9","2023-5-16 4:34","0:22:29","Instagram"
"L4","19325","B2","2023-5-16 14:43","0:01:04","Website"
"L2","19326","B2","2023-5-16 14:44","0:00:05","Speciality Offerings"
"L3","19327","B2","2023-5-16 14:45","0:00:04","Location"
"L1","19328","B2","2023-5-16 14:46","0:00:17","Instagram"
"L2","19329","B2","2023-5-16 14:46","0:00:04","Website"
"L3","19330","B2","2023-5-16 14:47","0:00:09","Location"
"L4","19331","B5","2023-5-17 6:43","0:03:30","Speciality Offerings"
"L7","19332","B2","2023-5-17 8:08","0:00:54","Accessability"
"L1","19333","B2","2023-5-17 8:10","0:01:36","Website"
"L3","19334","B2","2023-5-17 8:10","0:00:19","Website"
"L5","19335","B2","2023-5-17 8:12","0:16:05","Instagram"
"L3","19336","B9","2023-5-17 14:31","0:28:31","Speciality Offerings"
"L6","19337","B2","2023-5-17 14:59","0:05:57","Speciality Offerings"
"L2","19338","B2","2023-5-17 14:59","0:00:32","Website"
"L2","19339","B9","2023-5-17 18:18","0:20:34","Website"
"L2","19340","B9","2023-5-17 18:18","0:00:07","Ambience"
"L3","19341","B9","2023-5-17 18:39","0:00:36","Location"
"L1","19342","B5","2023-5-17 22:30","0:00:10","Offers"
"L1","19343","B5","2023-5-17 22:31","0:39:37","Menu"
"L2","19344","B9","2023-5-18 9:34","0:20:13","Instagram"
"L3","19345","B9","2023-5-18 13:13","0:17:40","Website"
"L7","19346","B9","2023-5-18 14:35","0:00:06","Speciality Offerings"
"L2","19347","B9","2023-5-18 14:37","0:00:13","Menu"
"L4","19348","B9","2023-5-18 14:37","0:00:07","Speciality Offerings"
"L2","19349","B9","2023-5-18 14:37","0:00:04","Offers"
"L2","19350","B9","2023-5-18 14:38","0:00:33","Location"
"L2","19351","B9","2023-5-18 14:38","0:00:18","Menu"
"L6","19352","B9","2023-5-18 14:39","0:01:08","Website"
"L7","19353","B9","2023-5-18 14:39","0:00:09","Speciality Offerings"
"L5","19354","B9","2023-5-18 14:54","0:02:12","Website"
"L2","19355","B9","2023-5-18 15:32","0:00:41","Accessability"
"L2","19356","B9","2023-5-18 15:32","0:00:15","Accessability"
"L1","19357","B9","2023-5-18 18:14","0:02:52","Instagram"
"L4","19358","B9","2023-5-18 18:14","0:00:01","Instagram"
"L4","19359","B9","2023-5-18 18:14","0:00:20","Speciality Offerings"
"L7","19360","B9","2023-5-18 18:15","0:17:35","Ambience"
"L1","19361","B9","2023-5-18 18:17","0:09:53","Instagram"
"L4","19362","B9","2023-5-18 18:37","0:05:08","Menu"
"L7","19363","B5","2023-5-19 6:14","0:00:24","Speciality Offerings"
"L2","19364","B5","2023-5-19 6:15","0:00:12","Accessability"
"L2","19365","B5","2023-5-19 16:39","0:00:12","Menu"
"L2","19366","B5","2023-5-19 16:43","0:08:21","Location"
"L1","19367","B5","2023-5-19 16:53","0:00:06","Speciality Offerings"
"L2","19368","B5","2023-5-19 16:54","0:00:29","Speciality Offerings"
"L7","19369","B5","2023-5-19 16:54","0:00:05","Location"
"L6","19370","B5","2023-5-19 16:55","0:00:12","Careers"
"L7","19371","B5","2023-5-19 16:55","0:00:05","Menu"
"L6","19372","B9","2023-5-19 17:12","0:02:45","Website"
"L2","19373","B9","2023-5-19 18:48","0:12:55","Instagram"
"L1","19374","B9","2023-5-19 19:02","0:19:44","Menu"
"L2","19375","B2","2023-5-20 7:57","0:00:21","Location"
"L2","19376","B2","2023-5-20 7:58","0:01:12","Location"
"L3","19377","B2","2023-5-20 7:58","0:00:07","Website"
"L3","19378","B9","2023-5-20 11:28","0:00:38","Website"
"L1","19379","B9","2023-5-20 11:29","0:00:04","Quiet"
"L3","19380","B9","2023-5-20 11:30","0:00:36","Accessability"
"L6","19381","B9","2023-5-20 11:30","0:00:05","Speciality Offerings"
"L1","19382","B9","2023-5-20 11:30","0:00:04","Speciality Offerings"
"L1","19383","B9","2023-5-20 11:31","0:00:48","Website"
"L2","19384","B9","2023-5-20 11:32","0:00:26","Location"
"L2","19385","B9","2023-5-20 11:33","1:10:17","Menu"
"L1","19386","B9","2023-5-20 12:54","0:12:08","Quiet"
"L7","19387","B9","2023-5-20 12:54","0:00:02","Location"
"L6","19388","B9","2023-5-20 13:10","0:00:36","Website"
"L2","19389","B9","2023-5-20 13:11","0:00:22","Accessability"
"L3","19390","B9","2023-5-20 13:12","0:01:14","Speciality Offerings"
"L7","19391","B9","2023-5-20 13:13","1:52:59","Accessability"
"L7","19392","B9","2023-5-20 16:02","0:00:10","Offers"
"L1","19393","B9","2023-5-20 16:03","0:00:06","Speciality Offerings"
"L1","19394","B9","2023-5-20 16:03","0:00:08","Ambience"
"L7","19395","B9","2023-5-20 16:03","0:00:06","Speciality Offerings"
"L1","19396","B9","2023-5-20 16:04","0:00:25","Accessability"
"L2","19397","B9","2023-5-20 16:05","0:01:01","Ratings"
"L2","19398","B9","2023-5-20 16:05","0:00:14","Menu"
"L3","19399","B9","2023-5-20 16:06","0:00:05","Instagram"
"L3","19400","B9","2023-5-20 16:06","0:00:08","Website"
"L3","19401","B9","2023-5-20 16:06","0:00:06","Website"
"L3","19402","B9","2023-5-20 16:06","0:00:05","Accessability"
"L1","19403","B9","2023-5-20 16:07","0:00:33","Speciality Offerings"
"L6","19404","B9","2023-5-20 16:07","0:00:12","Location"
"L6","19405","B9","2023-5-20 16:07","0:00:11","Website"
"L2","19406","B9","2023-5-20 16:08","0:03:20","Website"
"L1","19407","B9","2023-5-20 16:08","0:00:17","Careers"
"L7","19408","B9","2023-5-20 16:13","0:00:59","Location"
"L3","19409","B9","2023-5-20 16:13","0:00:08","Website"
"L2","19410","B9","2023-5-20 16:14","0:56:28","Location"
"L6","19411","B3","2023-5-20 17:17","0:01:20","Website"
"L2","19412","B3","2023-5-20 17:19","0:01:16","Instagram"
"L5","19413","B3","2023-5-20 17:20","0:00:01","Website"
"L3","19414","B9","2023-5-20 17:20","0:30:03","Ratings"
"L6","19415","B3","2023-5-20 17:47","0:36:51","Location"
"L5","19416","B9","2023-5-20 19:03","0:00:05","Instagram"
"L1","19417","B9","2023-5-20 19:04","0:07:01","Instagram"
"L1","19418","B9","2023-5-21 1:55","0:00:07","Location"
"L4","19419","B9","2023-5-21 2:00","0:10:05","Website"
"L2","19420","B9","2023-5-21 2:10","0:00:19","Website"
"L2","19421","B9","2023-5-21 2:10","0:00:06","Careers"
"L5","19422","B9","2023-5-21 2:11","0:00:59","Instagram"
"L3","19423","B9","2023-5-21 2:13","0:01:44","Location"
"L3","19424","B9","2023-5-21 2:15","1:39:31","Careers"
"L2","19425","B9","2023-5-21 2:15","0:00:11","Speciality Offerings"
"L4","19426","B9","2023-5-21 2:15","0:00:11","Speciality Offerings"
"L2","19427","B2","2023-5-21 3:57","0:45:51","Offers"
"L3","19428","B9","2023-5-21 4:20","0:12:08","Accessability"
"L5","19429","B9","2023-5-21 4:20","0:00:08","Speciality Offerings"
"L1","19430","B9","2023-5-21 4:38","0:19:18","Speciality Offerings"
"L6","19431","B9","2023-5-21 4:38","0:00:04","Instagram"
"L2","19432","B9","2023-5-21 4:58","0:08:27","Website"
"L2","19433","B9","2023-5-21 4:58","0:00:04","Location"
"L7","19434","B9","2023-5-21 5:11","0:00:07","Location"
"L2","19435","B9","2023-5-21 5:12","0:35:37","Website"
"L1","19436","B9","2023-5-21 5:48","1:09:17","Instagram"
"L4","19437","B9","2023-5-21 5:48","0:00:04","Careers"
"L2","19438","B9","2023-5-21 7:08","0:00:18","Speciality Offerings"
"L1","19439","B9","2023-5-21 7:09","0:01:44","Instagram"
"L7","19440","B9","2023-5-21 7:11","0:01:56","Instagram"
"L3","19441","B9","2023-5-21 7:11","0:00:35","Instagram"
"L1","19442","B9","2023-5-21 7:13","0:01:59","Speciality Offerings"
"L7","19443","B9","2023-5-21 7:16","0:00:39","Website"
"L6","19444","B9","2023-5-21 7:17","0:00:59","Instagram"
"L4","19445","B9","2023-5-21 7:17","0:00:30","Website"
"L6","19446","B9","2023-5-21 7:18","0:01:33","Location"
"L2","19447","B9","2023-5-21 7:18","0:00:25","Instagram"
"L1","19448","B9","2023-5-21 7:20","0:00:36","Website"
"L5","19449","B9","2023-5-21 7:21","0:01:24","Location"
"L4","19450","B9","2023-5-21 7:21","0:00:10","Speciality Offerings"
"L2","19451","B9","2023-5-21 7:22","0:00:34","Accessability"
"L3","19452","B9","2023-5-21 7:22","0:00:04","Menu"
"L3","19453","B9","2023-5-21 7:23","0:01:33","Instagram"
"L2","19454","B9","2023-5-21 7:23","0:00:08","Accessability"
"L1","19455","B9","2023-5-21 7:25","0:30:14","Instagram"
"L3","19456","B2","2023-5-21 7:56","0:00:47","Website"
"L1","19457","B2","2023-5-21 7:56","0:00:07","Speciality Offerings"
"L1","19458","B9","2023-5-21 7:57","0:00:05","Instagram"
"L3","19459","B9","2023-5-21 7:58","0:00:14","Speciality Offerings"
"L1","19460","B2","2023-5-21 7:59","0:00:05","Location"
"L1","19461","B2","2023-5-21 8:00","0:42:34","Website"
"L4","19462","B2","2023-5-21 8:00","0:00:04","Instagram"
"L1","19463","B9","2023-5-21 8:05","1:08:15","Speciality Offerings"
"L1","19464","B9","2023-5-21 8:05","0:00:05","Location"
"L4","19465","B9","2023-5-21 9:27","0:21:59","Accessability"
"L2","19466","B9","2023-5-21 9:27","0:00:05","Instagram"
"L6","19467","B9","2023-5-21 9:49","0:00:06","Instagram"
"L1","19468","B9","2023-5-21 9:50","0:15:33","Website"
"L3","19469","B9","2023-5-21 10:07","0:00:05","Instagram"
"L1","19470","B9","2023-5-21 10:19","0:00:14","Location"
"L7","19471","B9","2023-5-21 10:19","0:00:06","Location"
"L3","19472","B9","2023-5-21 10:19","0:00:09","Website"
"L7","19473","B9","2023-5-21 10:20","2:13:37","Accessability"
"L7","19474","B9","2023-5-21 10:29","0:00:07","Instagram"
"L1","19475","B9","2023-5-21 10:30","0:00:38","Accessability"
"L1","19476","B9","2023-5-21 10:31","0:39:24","Instagram"
"L2","19477","B9","2023-5-21 11:15","0:00:04","Speciality Offerings"
"L1","19478","B5","2023-5-21 12:10","1:33:55","Instagram"
"L5","19479","B9","2023-5-21 12:34","0:01:07","Ambience"
"L1","19480","B9","2023-5-21 12:36","0:00:43","Location"
"L5","19481","B9","2023-5-21 12:37","0:00:36","Location"
"L1","19482","B9","2023-5-21 12:38","0:00:29","Location"
"L3","19483","B9","2023-5-21 12:39","0:01:29","Menu"
"L1","19484","B9","2023-5-21 12:40","0:00:30","Instagram"
"L2","19485","B9","2023-5-21 12:41","0:42:15","Accessability"
"L3","19486","B9","2023-5-21 13:23","0:46:10","Speciality Offerings"
"L3","19487","B9","2023-5-21 14:10","0:43:10","Instagram"
"L7","19488","B9","2023-5-21 14:53","0:00:21","Speciality Offerings"
"L4","19489","B2","2023-5-21 15:11","0:01:02","Ambience"
"L3","19490","B9","2023-5-21 15:12","0:19:34","Careers"
"L2","19491","B2","2023-5-21 15:12","0:00:05","Speciality Offerings"
"L7","19492","B2","2023-5-21 15:13","0:01:09","Speciality Offerings"
"L2","19493","B2","2023-5-21 15:13","0:00:41","Website"
"L2","19494","B2","2023-5-21 15:15","0:00:05","Location"
"L3","19495","B2","2023-5-21 15:15","0:00:05","Location"
"L2","19496","B9","2023-5-21 15:33","0:22:35","Instagram"
"L2","19497","B9","2023-5-21 15:56","0:00:37","Ambience"
"L7","19498","B9","2023-5-21 15:57","0:00:42","Location"
"L1","19499","B9","2023-5-21 15:58","0:00:37","Speciality Offerings"
"L7","19500","B9","2023-5-21 15:59","0:01:47","Website"
"L1","19501","B9","2023-5-21 16:01","0:02:06","Instagram"
"L2","19502","B9","2023-5-21 16:03","0:00:35","Ratings"
"L1","19503","B9","2023-5-21 16:04","0:00:32","Menu"
"L6","19504","B9","2023-5-21 16:05","0:00:53","Instagram"
"L2","19505","B9","2023-5-21 16:06","0:01:00","Website"
"L1","19506","B9","2023-5-21 16:08","0:00:04","Website"
"L5","19507","B9","2023-5-21 16:08","0:00:46","Website"
"L7","19508","B9","2023-5-21 16:09","0:01:15","Speciality Offerings"
"L1","19509","B4","2023-5-21 16:49","0:27:32","Instagram"
"L5","19510","B9","2023-5-21 18:47","0:06:39","Website"
"L1","19511","B5","2023-5-22 2:12","0:00:15","Website"
"L6","19512","B5","2023-5-22 2:12","0:00:12","Speciality Offerings"
"L6","19513","B5","2023-5-22 2:14","0:40:54","Accessability"
"L1","19514","B5","2023-5-22 4:39","0:03:22","Website"
"L1","19515","B5","2023-5-22 4:43","0:00:12","Speciality Offerings"
"L2","19516","B5","2023-5-22 4:43","0:00:07","Website"
"L6","19517","B5","2023-5-22 4:44","0:00:07","Instagram"
"L5","19518","B5","2023-5-22 4:44","0:00:21","Ambience"
"L2","19519","B5","2023-5-22 6:03","0:00:23","Instagram"
"L2","19520","B2","2023-5-22 15:24","0:20:44","Instagram"
"L7","19521","B2","2023-5-22 15:24","0:00:07","Offers"
"L5","19522","B9","2023-5-22 18:30","0:00:05","Accessability"
"L3","19523","B9","2023-5-22 18:31","0:01:28","Menu"
"L2","19524","B9","2023-5-22 18:31","0:00:01","Menu"
"L7","19525","B9","2023-5-22 18:35","0:13:10","Speciality Offerings"
"L4","19526","B2","2023-5-23 3:45","0:00:13","Instagram"
"L2","19527","B2","2023-5-23 3:46","0:01:29","Accessability"
"L1","19528","B2","2023-5-23 3:49","0:00:48","Location"
"L5","19529","B2","2023-5-23 3:50","0:00:06","Location"
"L7","19530","B2","2023-5-23 3:51","0:01:34","Website"
"L2","19531","B2","2023-5-23 3:51","0:00:13","Careers"
"L3","19532","B2","2023-5-23 3:53","0:01:40","Instagram"
"L5","19533","B2","2023-5-23 3:55","0:46:23","Speciality Offerings"
"L3","19534","B2","2023-5-23 8:02","0:00:29","Speciality Offerings"
"L3","19535","B2","2023-5-23 8:03","0:17:39","Instagram"
"L7","19536","B2","2023-5-23 8:03","0:00:30","Location"
"L7","19537","B5","2023-5-23 8:19","0:00:01","Location"
"L2","19538","B2","2023-5-23 8:21","0:00:53","Website"
"L1","19539","B9","2023-5-23 14:43","0:00:07","Speciality Offerings"
"L2","19540","B9","2023-5-23 14:44","0:00:09","Instagram"
"L2","19541","B2","2023-5-23 15:26","0:24:19","Speciality Offerings"
"L5","19542","B9","2023-5-23 17:59","0:10:20","Ambience"
"L2","19543","B9","2023-5-23 18:10","0:19:09","Instagram"
"L5","19544","B2","2023-5-24 4:16","0:17:00","Instagram"
"L1","19545","B2","2023-5-24 4:16","0:00:21","Website"
"L2","19546","B2","2023-5-24 4:33","0:26:23","Website"
"L3","19547","B2","2023-5-24 7:48","0:00:55","Location"
"L2","19548","B2","2023-5-24 7:49","0:27:01","Careers"
"L4","19549","B2","2023-5-24 14:59","0:00:12","Speciality Offerings"
"L3","19550","B2","2023-5-24 15:00","0:00:17","Ambience"
"L1","19551","B2","2023-5-24 15:00","0:00:18","Menu"
"L3","19552","B2","2023-5-24 15:01","0:01:30","Ambience"
"L1","19553","B2","2023-5-24 15:03","0:01:47","Offers"
